FR0003500008;21/08/17;5091,31;5105,94;5066,19;5087,59;2322370
FR0003500008;22/08/17;5112,13;5137,54;5101,68;5131,86;2383252
FR0003500008;23/08/17;5125,03;5149,08;5105,55;5115,39;2403299
FR0003500008;24/08/17;5127,71;5136,30;5111,86;5113,13;2264367
FR0003500008;25/08/17;5121,48;5141,05;5098,51;5104,33;2120781
FR0003500008;28/08/17;5076,47;5106,25;5066,01;5079,75;1482063
FR0003500008;29/08/17;5035,38;5041,89;4995,07;5031,92;3279681
FR0003500008;30/08/17;5063,24;5069,12;5046,07;5056,34;2366269
FR0003500008;31/08/17;5083,12;5104,78;5068,44;5085,59;4076726
FR0003500008;01/09/17;5117,19;5138,42;5115,95;5123,26;2937298
FR0003500008;04/09/17;5088,28;5114,70;5088,28;5103,97;1742250
FR0003500008;05/09/17;5107,19;5125,80;5081,08;5086,56;2721327
FR0003500008;06/09/17;5054,32;5114,29;5050,09;5101,41;2897711
FR0003500008;07/09/17;5118,84;5148,06;5103,15;5114,62;3392728
FR0003500008;08/09/17;5099,31;5117,89;5086,51;5113,49;2856175
FR0003500008;11/09/17;5145,78;5180,25;5145,78;5176,71;3082919
FR0003500008;12/09/17;5192,75;5219,08;5184,47;5209,01;3148613
FR0003500008;13/09/17;5205,21;5227,00;5200,21;5217,59;3457531
FR0003500008;14/09/17;5205,18;5233,54;5201,65;5225,20;3205057
FR0003500008;15/09/17;5220,89;5237,17;5201,97;5213,91;7804554
FR0003500008;18/09/17;5231,99;5239,88;5221,56;5229,32;2490066
FR0003500008;19/09/17;5223,29;5238,29;5219,71;5237,44;2737864
FR0003500008;20/09/17;5230,51;5248,79;5230,02;5241,66;2701509
FR0003500008;21/09/17;5259,02;5275,42;5257,44;5267,29;3344393
FR0003500008;22/09/17;5277,39;5295,93;5271,88;5281,29;3215680
FR0003500008;25/09/17;5267,99;5286,83;5260,46;5267,13;2659683
FR0003500008;26/09/17;5263,95;5274,58;5255,11;5268,76;3023253
FR0003500008;27/09/17;5281,30;5289,89;5272,32;5281,96;3202223
FR0003500008;28/09/17;5286,05;5295,27;5279,10;5293,77;2925889
FR0003500008;29/09/17;5297,42;5329,81;5284,74;5329,81;3805861
FR0003500008;02/10/17;5332,92;5350,44;5326,66;5350,44;2807906
FR0003500008;03/10/17;5362,75;5370,89;5355,30;5367,41;2333311
FR0003500008;04/10/17;5369,24;5369,45;5345,20;5363,23;3400429
FR0003500008;05/10/17;5355,91;5381,74;5355,91;5379,21;2996260
FR0003500008;06/10/17;5378,07;5378,07;5350,26;5359,90;2933434
FR0003500008;09/10/17;5364,81;5378,51;5351,68;5365,83;2368462
FR0003500008;10/10/17;5364,16;5372,27;5351,79;5363,65;2770042
FR0003500008;11/10/17;5367,38;5367,38;5338,14;5362,41;2898561
FR0003500008;12/10/17;5358,42;5361,92;5342,69;5360,81;2503776
FR0003500008;13/10/17;5362,73;5371,65;5344,96;5351,74;2938198
FR0003500008;16/10/17;5362,53;5371,62;5347,61;5362,88;2592612
FR0003500008;17/10/17;5372,65;5376,69;5347,55;5361,37;2904773
FR0003500008;18/10/17;5368,09;5394,23;5359,68;5383,81;2782169
FR0003500008;19/10/17;5371,00;5377,81;5343,00;5368,29;3701979
FR0003500008;20/10/17;5389,48;5392,09;5368,21;5372,38;4000274
FR0003500008;23/10/17;5377,45;5408,74;5367,65;5386,81;2663475
FR0003500008;24/10/17;5377,86;5413,03;5377,86;5394,80;3457524
FR0003500008;25/10/17;5399,61;5416,54;5364,16;5374,89;3934637
FR0003500008;26/10/17;5383,44;5459,61;5375,26;5455,40;4137178
FR0003500008;27/10/17;5470,34;5513,53;5470,24;5494,13;4475661
FR0003500008;30/10/17;5488,33;5507,56;5487,29;5493,63;2964632
FR0003500008;31/10/17;5492,63;5511,25;5489,41;5503,29;3445721
FR0003500008;01/11/17;5524,38;5536,40;5514,29;5514,29;3436556
FR0003500008;02/11/17;5510,96;5520,81;5486,24;5510,50;3229826
FR0003500008;03/11/17;5513,47;5521,92;5498,29;5517,97;3506091
FR0003500008;06/11/17;5507,07;5513,31;5492,90;5507,25;3161074
FR0003500008;07/11/17;5521,75;5525,55;5475,92;5480,64;3630868
FR0003500008;08/11/17;5487,53;5496,08;5452,20;5471,43;3873880
FR0003500008;09/11/17;5470,18;5479,70;5401,43;5407,75;4456742
FR0003500008;10/11/17;5405,55;5415,88;5375,12;5380,72;3762532
FR0003500008;13/11/17;5382,65;5384,76;5301,02;5341,63;3567115
FR0003500008;14/11/17;5345,30;5365,64;5301,57;5315,58;3643635
FR0003500008;15/11/17;5301,14;5312,39;5267,22;5301,25;4032476
FR0003500008;16/11/17;5325,41;5345,23;5312,87;5336,39;3221764
FR0003500008;17/11/17;5335,85;5350,25;5304,35;5319,17;3645118
FR0003500008;20/11/17;5311,28;5348,15;5302,85;5340,45;2824670
FR0003500008;21/11/17;5335,84;5385,86;5326,86;5366,15;3307269
FR0003500008;22/11/17;5364,61;5391,01;5352,76;5352,76;2965262
FR0003500008;23/11/17;5339,76;5391,89;5330,32;5379,54;2392940
FR0003500008;24/11/17;5374,40;5419,88;5374,40;5390,46;2405456
FR0003500008;27/11/17;5378,96;5408,47;5359,39;5360,09;2806983
FR0003500008;28/11/17;5366,38;5398,19;5357,28;5390,48;3069252
FR0003500008;29/11/17;5416,49;5441,69;5394,89;5398,05;3789567
FR0003500008;30/11/17;5402,66;5429,65;5372,59;5372,79;5477712
FR0003500008;01/12/17;5374,13;5378,32;5299,06;5316,89;4380800
FR0003500008;04/12/17;5363,29;5400,10;5350,59;5389,29;3685240
FR0003500008;05/12/17;5377,80;5379,79;5349,79;5375,53;3339375
FR0003500008;06/12/17;5333,32;5385,53;5316,55;5374,35;3368084
FR0003500008;07/12/17;5374,57;5396,31;5365,75;5383,86;3218870
FR0003500008;08/12/17;5411,91;5425,75;5393,56;5399,09;3765138
FR0003500008;11/12/17;5411,71;5411,71;5382,50;5386,83;2954313
FR0003500008;12/12/17;5394,93;5427,19;5359,76;5427,19;3735894
FR0003500008;13/12/17;5415,32;5429,03;5393,98;5399,45;3877806
FR0003500008;14/12/17;5392,00;5400,28;5357,14;5357,14;3504654
FR0003500008;15/12/17;5340,34;5360,87;5330,10;5349,30;6844616
FR0003500008;18/12/17;5386,40;5427,87;5386,40;5420,58;3749756
FR0003500008;19/12/17;5409,65;5420,64;5380,15;5382,91;2880286
FR0003500008;20/12/17;5377,92;5382,37;5338,03;5352,77;2963902
FR0003500008;21/12/17;5332,39;5389,80;5323,54;5385,97;3037686
FR0003500008;22/12/17;5371,00;5385,96;5355,44;5364,72;2037939
FR0003500008;27/12/17;5359,82;5388,14;5352,53;5368,84;1836894
FR0003500008;28/12/17;5367,70;5370,43;5331,16;5339,42;1896201
FR0003500008;29/12/17;5336,15;5344,05;5312,56;5312,56;2129479
FR0003500008;02/01/18;5318,74;5318,74;5258,66;5288,60;2981466
FR0003500008;03/01/18;5295,31;5347,63;5291,89;5331,28;3325477
FR0003500008;04/01/18;5360,01;5430,72;5360,01;5413,69;4035158
FR0003500008;05/01/18;5424,16;5470,75;5422,78;5470,75;3387286
FR0003500008;08/01/18;5483,47;5499,15;5478,92;5487,42;3158997
FR0003500008;09/01/18;5491,91;5525,67;5491,91;5523,94;3459039
FR0003500008;10/01/18;5518,32;5529,30;5487,56;5504,68;4277708
FR0003500008;11/01/18;5514,09;5516,59;5478,97;5488,55;3976907
FR0003500008;12/01/18;5502,63;5520,18;5486,09;5517,06;3653016
FR0003500008;15/01/18;5515,55;5525,01;5501,28;5509,69;2570719
FR0003500008;16/01/18;5513,70;5535,95;5500,22;5513,82;3229554
FR0003500008;17/01/18;5496,26;5518,39;5485,02;5493,99;3322405
FR0003500008;18/01/18;5511,30;5515,16;5474,11;5494,83;3691565
FR0003500008;19/01/18;5493,99;5528,89;5490,32;5526,51;3742970
FR0003500008;22/01/18;5520,21;5543,06;5512,27;5541,99;3459640
FR0003500008;23/01/18;5563,56;5567,03;5521,83;5535,26;3611511
FR0003500008;24/01/18;5532,85;5538,58;5495,16;5495,16;3488446
FR0003500008;25/01/18;5493,81;5525,76;5456,05;5481,21;3913959
FR0003500008;26/01/18;5496,83;5539,77;5493,66;5529,15;3217115
FR0003500008;29/01/18;5534,14;5537,53;5517,67;5521,59;2871227
FR0003500008;30/01/18;5493,93;5518,94;5464,85;5473,78;3659760
FR0003500008;31/01/18;5483,51;5496,78;5471,18;5481,93;3783302
FR0003500008;01/02/18;5510,59;5529,40;5432,59;5454,55;3977412
FR0003500008;02/02/18;5433,84;5437,26;5364,98;5364,98;4352372
FR0003500008;05/02/18;5322,94;5332,77;5283,27;5285,83;4255974
FR0003500008;06/02/18;5104,28;5226,13;5101,15;5161,81;7885716
FR0003500008;07/02/18;5208,11;5267,88;5169,40;5255,90;5323305
FR0003500008;08/02/18;5229,78;5248,44;5129,52;5151,68;5630343
FR0003500008;09/02/18;5133,46;5155,87;5051,21;5079,21;6263490
FR0003500008;12/02/18;5130,40;5165,75;5113,82;5140,06;4441097
FR0003500008;13/02/18;5136,09;5155,22;5109,24;5109,24;3754199
FR0003500008;14/02/18;5137,57;5188,14;5081,62;5165,26;4748536
FR0003500008;15/02/18;5211,71;5255,08;5204,44;5222,52;4614951
FR0003500008;16/02/18;5249,42;5291,48;5245,80;5281,58;4573073
FR0003500008;19/02/18;5295,33;5297,37;5249,89;5256,18;2257736
FR0003500008;20/02/18;5257,43;5291,81;5249,85;5289,86;3333606
FR0003500008;21/02/18;5278,48;5303,81;5255,77;5302,17;3124348
FR0003500008;22/02/18;5272,43;5321,19;5253,20;5309,23;3626293
FR0003500008;23/02/18;5312,30;5322,35;5292,70;5317,37;2962666
FR0003500008;26/02/18;5343,57;5357,36;5329,51;5344,26;3039610
FR0003500008;27/02/18;5358,57;5363,52;5329,79;5343,93;3370747
FR0003500008;28/02/18;5321,50;5357,06;5312,62;5320,49;3799202
FR0003500008;01/03/18;5304,81;5315,77;5242,87;5262,56;4730758
FR0003500008;02/03/18;5223,14;5226,11;5121,24;5136,58;4943660
